user_id,total_spending_idr,avg_txn_idr,median_txn_idr,max_txn_idr,txn_count,std_amount_idr,weekend_ratio,night_ratio,month_start_ratio,month_end_ratio,above_avg_ratio,spike_ratio,unique_categories,unique_merchants,active_months,fraud_ratio,avg_dist_merchant,spending_cov,impulse_score,cat_belanja_online,cat_elektronik,cat_fashion_&_pakai,cat_hiburan,cat_investasi_&_asu,cat_kecantikan_&_pe,cat_kesehatan,cat_kesehatan_&_kec,cat_makanan_&_minum,cat_olahraga_&_gym,cat_pendidikan,cat_properti_&_reno,cat_pulsa_&_data,cat_restoran_&_kafe,cat_sembako_&_kebut,cat_transportasi,cat_travel_&_hotel,dominant_payment,gender,age,cluster,spending_persona,persona_encoded
BUDU00072,5932200,156110.52631578947,95450.0,875000,38,167853.03866449572,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.02631578947368421,0.07894736842105263,8,26,12,0.0,0.20129473684210528,1.0752192220846968,0.2408,1840500,0,577300,686500,0,0,0,0,1752800,0,96400,0,83500,0,272300,622900,0,Gopay,L,42.0,2,Emotional Spender,0
BUDU00073,1368500,76027.77777777778,39450.0,262500,18,78551.30811473446,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.3888888888888889,0.0,0.1111111111111111,7,15,11,0.0,0.10688333333333333,1.0331922148814179,0.1444,0,0,329100,0,0,0,11900,0,668400,0,157300,0,47100,0,130500,24200,0,Tunai,L,29.0,0,Rational Spender,2
BUDU00074,1513600,40908.10810810811,30400.0,137600,37,30967.208269199666,0.32432432432432434,0.2972972972972973,0.08108108108108109,0.08108108108108109,0.0,0.08108108108108109,7,24,12,0.0,0.40434864864864867,0.7569943881873598,0.2149,0,0,164900,0,0,0,9000,0,303200,0,174800,0,256800,0,364200,240700,0,Tunai,P,33.0,2,Emotional Spender,0
BUDU00075,428400,22547.36842105263,15200.0,64100,19,18105.62737631752,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.3684210526315789,0.0,0.10526315789473684,5,15,10,0.0,0.2793473684210526,0.8030040152895259,0.2053,0,0,0,0,0,0,0,0,111600,0,8900,0,72200,0,106200,129500,0,Tunai,L,18.0,0,Rational Spender,2
BUDU00076,10669500,177825.0,119800.0,735000,60,165482.0566083285,0.3333333333333333,0.13333333333333333,0.18333333333333332,0.25,0.0,0.11666666666666667,9,33,12,0.0,0.33825500000000003,0.9305893806176213,0.1742,188500,0,1051300,1009800,0,0,0,473300,5210700,0,519700,0,233400,0,1137800,845000,0,Kartu Debit,P,36.0,2,Emotional Spender,0
BUDU00077,52577200,559331.914893617,420750.0,3300000,94,525792.5295511315,0.3617021276595745,0.1595744680851064,0.1276595744680851,0.23404255319148937,0.18085106382978725,0.09574468085106383,10,51,12,0.010638297872340425,0.21719893617021274,0.9400367037005843,0.225,7438900,7586400,7246400,5836400,0,4597100,0,0,8778500,3872100,0,0,0,3211200,0,2230600,1779600,Kartu Kredit,L,47.0,2,Emotional Spender,0
BUDU00078,910100,47900.0,31100.0,219900,19,48631.985359431914,0.5263157894736842,0.2631578947368421,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,7,13,9,0.0,0.23394210526315787,1.0152815315121486,0.2711,0,0,111500,219900,0,0,164000,0,144500,0,0,0,60200,0,157100,52900,0,Tunai,P,37.0,0,Rational Spender,2
BUDU00079,46049300,667381.1594202898,510500.0,2376400,69,545069.4411441758,0.42028985507246375,0.2608695652173913,0.17391304347826086,0.15942028985507245,0.3188405797101449,0.11594202898550725,10,45,12,0.0,0.2627594202898551,0.8167288414579187,0.3065,9376100,7112800,6708000,3854500,0,1676100,0,0,7124500,1721100,0,0,0,3743900,0,1329200,3403100,Kartu Kredit,L,46.0,2,Emotional Spender,0
BUDU00080,32571400,603174.074074074,456250.0,2549900,54,517594.6717469419,0.3333333333333333,0.18518518518518517,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.12962962962962962,10,41,12,0.018518518518518517,0.26454074074074074,0.858118234842066,0.225,3506300,4125500,4698400,1294200,0,3431900,0,0,5362100,655200,0,0,0,7499600,0,1268900,729300,Kartu Kredit,P,23.0,2,Emotional Spender,0
BUDU00081,550200,26200.0,24700.0,95000,21,19310.981331874358,0.38095238095238093,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.0,0.047619047619047616,5,18,12,0.0,0.32157619047619046,0.7370603561784106,0.1833,0,0,0,0,0,0,0,0,60100,0,204100,0,24700,0,107500,153800,0,Tunai,L,44.0,0,Rational Spender,2
BUDU00082,385000,21388.88888888889,15200.0,93000,18,21601.358587145798,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.0,0.1111111111111111,5,15,10,0.0,0.35002222222222223,1.009933648230193,0.2167,0,0,0,0,0,0,18600,0,183100,0,0,0,32700,0,32400,118200,0,Tunai,L,51.0,0,Rational Spender,2
BUDU00083,1275300,51012.0,42000.0,170000,25,42537.1731547831,0.24,0.16,0.12,0.36,0.0,0.12,7,21,11,0.0,0.186296,0.833866014953013,0.15,0,0,316200,0,0,0,174500,0,110400,0,43700,0,146200,0,305800,178500,0,Tunai,L,43.0,0,Rational Spender,2
BUDU00084,28544700,559700.0,398200.0,4050000,51,737327.4067875139,0.43137254901960786,0.11764705882352941,0.1568627450980392,0.23529411764705882,0.13725490196078433,0.09803921568627451,10,34,12,0.0,0.25973529411764706,1.3173618130918596,0.2284,4420600,1319500,3315000,1667600,0,5306600,0,0,1885900,901100,0,0,0,3893200,0,1785200,4050000,Kartu Debit,L,38.0,2,Emotional Spender,0
BUDU00085,1436500,57460.0,40800.0,169500,25,43152.15328733125,0.32,0.2,0.2,0.08,0.0,0.04,8,23,9,0.0,0.045023999999999995,0.7509946621533459,0.178,0,0,454200,137600,0,0,138600,0,423300,0,40800,0,40800,0,81300,119900,0,Tunai,P,31.0,0,Rational Spender,2
BUDU00086,40910700,610607.4626865672,387800.0,3150000,67,663865.516527537,0.40298507462686567,0.16417910447761194,0.208955223880597,0.2537313432835821,0.2537313432835821,0.14925373134328357,10,43,12,0.014925373134328358,0.18392985074626866,1.0872214263589959,0.2634,7195000,8050200,3441300,3087000,0,3519200,0,0,6057700,2804100,0,0,0,5188600,0,1133600,434000,Kartu Kredit,L,37.0,2,Emotional Spender,0
BUDU00087,430891900,2931237.4149659863,2041200.0,21635500,147,2874038.4019085974,0.41496598639455784,0.20408163265306123,0.11564625850340136,0.21768707482993196,0.8843537414965986,0.10884353741496598,10,62,12,0.013605442176870748,0.16060408163265305,0.9804863936420337,0.3997,17108600,52263700,38660300,10629700,38812300,19814400,0,0,0,30779600,0,14056900,0,107025800,0,0,101740600,Kartu Kredit,L,31.0,1,Impulsive Spender,1
BUDU00088,10667200,190485.7142857143,150100.0,602400,56,150058.23527559548,0.39285714285714285,0.125,0.17857142857142858,0.21428571428571427,0.0,0.10714285714285714,9,33,12,0.0,0.11843392857142857,0.7877663468795323,0.1911,4784800,0,1316700,540600,0,0,0,1165400,1107400,0,302600,0,210500,0,676900,562300,0,Gopay,P,23.0,2,Emotional Spender,0
BUDU00089,393100,17868.18181818182,18050.0,39300,22,10246.968720815341,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.0,0.045454545454545456,6,15,10,0.0,0.22469545454545453,0.5734757360924383,0.1614,0,0,0,0,0,0,57200,0,43100,0,63200,0,63000,0,164100,2500,0,Gopay,L,41.0,0,Rational Spender,2
BUDU00090,9194700,187646.9387755102,164200.0,845000,49,148629.02938474147,0.22448979591836735,0.20408163265306123,0.14285714285714285,0.2653061224489796,0.02040816326530612,0.061224489795918366,9,32,12,0.0,0.15291020408163267,0.7920674344842499,0.1531,1151200,0,372600,845200,0,0,0,556700,4357900,0,133800,0,177800,0,612100,987400,0,Gopay,L,30.0,2,Emotional Spender,0
BUDU00091,197100,17918.18181818182,14900.0,36100,11,9560.838685159182,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.0,6,10,7,0.0,0.2269,0.5335830823782395,0.1864,0,0,0,0,0,0,36100,0,32500,0,25000,0,9700,0,45300,48500,0,Tunai,L,52.0,0,Rational Spender,2
BUDU00092,2021800,57765.71428571428,36500.0,237500,35,57000.16482358596,0.14285714285714285,0.05714285714285714,0.2571428571428571,0.22857142857142856,0.0,0.14285714285714285,7,25,12,0.0,0.1297114285714286,0.9867473384239335,0.0886,0,0,209000,0,0,0,315100,0,611200,0,237500,0,214300,0,321500,113200,0,Tunai,L,45.0,0,Rational Spender,2
BUDU00093,2169000,60250.0,42650.0,179200,36,40248.034557159255,0.4166666666666667,0.16666666666666666,0.1388888888888889,0.3888888888888889,0.0,0.08333333333333333,7,23,11,0.0,0.3056361111111111,0.6680171710731827,0.2083,0,0,662000,0,0,0,141900,0,460600,0,179900,0,154700,0,383700,186200,0,Ovo,P,48.0,0,Rational Spender,2
BUDU00094,347829800,2738817.322834646,1973700.0,16102800,127,2632397.6101251827,0.4094488188976378,0.1732283464566929,0.1968503937007874,0.2125984251968504,0.7952755905511811,0.11811023622047244,10,65,12,0.007874015748031496,0.28179685039370084,0.9611439171856413,0.372,9316200,33892800,24966700,7479400,58537300,20636400,0,0,0,14065900,0,31815100,0,87890700,0,0,59229300,Kartu Kredit,L,25.0,1,Impulsive Spender,1
BUDU00095,10912100,176001.61290322582,126800.0,726400,62,144130.55499304025,0.3064516129032258,0.12903225806451613,0.1935483870967742,0.0967741935483871,0.0,0.06451612903225806,9,38,12,0.0,0.41455806451612903,0.8189161031853167,0.1556,2173700,0,855800,778700,0,0,0,1444000,3265600,0,192000,0,38100,0,1369100,795100,0,Kartu Debit,L,18.0,2,Emotional Spender,0
BUDU00096,8732400,174648.0,133650.0,875000,50,160311.33388325534,0.42,0.18,0.12,0.24,0.02,0.1,8,34,12,0.0,0.24620999999999998,0.9179110776147185,0.22,1367700,0,947000,1021600,0,0,0,947000,2663100,0,191700,0,0,0,1141500,452800,0,Ovo,L,44.0,2,Emotional Spender,0
BUDU00097,311500,18323.529411764706,14100.0,46800,17,12784.342445534923,0.4117647058823529,0.0,0.11764705882352941,0.35294117647058826,0.0,0.0,4,13,10,0.0,0.42160000000000003,0.6977008718269461,0.1441,0,0,0,0,0,0,0,0,56300,0,0,0,37300,0,153700,64200,0,Tunai,P,29.0,0,Rational Spender,2
BUDU00098,8394000,178595.74468085106,146700.0,910000,47,151419.07288605528,0.3829787234042553,0.3191489361702128,0.19148936170212766,0.23404255319148937,0.02127659574468085,0.0425531914893617,9,35,12,0.0,0.13508085106382978,0.8478313587853942,0.2404,2240100,0,1458700,855200,0,0,0,508600,1027900,0,159000,0,454400,0,963800,726300,0,Gopay,P,41.0,2,Emotional Spender,0
BUDU00099,5771800,192393.33333333334,131750.0,665000,30,157030.4559375474,0.36666666666666664,0.26666666666666666,0.2,0.16666666666666666,0.0,0.03333333333333333,9,25,11,0.0,0.17754666666666666,0.8161948920833054,0.2133,852500,0,646700,571900,0,0,0,886700,1473800,0,270600,0,160000,0,665200,244400,0,Kartu Debit,L,20.0,2,Emotional Spender,0
BUDU00100,5381400,158276.4705882353,122950.0,638600,34,120730.4035389633,0.38235294117647056,0.3235294117647059,0.14705882352941177,0.17647058823529413,0.0,0.11764705882352941,9,28,12,0.0,0.2737911764705882,0.7627817520208036,0.2485,1692000,0,374100,239300,0,0,0,304200,1167500,0,920300,0,417800,0,215100,51100,0,Gopay,L,18.0,2,Emotional Spender,0
BUDU00101,664000,36888.88888888889,30250.0,96100,18,25887.42344866436,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,7,13,9,0.0,0.1844,0.7017675031264435,0.1944,0,0,13800,0,0,0,29000,0,101000,0,44800,0,115400,0,261900,98100,0,Gopay,P,41.0,0,Rational Spender,2
BUDU00102,2581200,78218.18181818182,70700.0,209200,33,57792.659863436886,0.15151515151515152,0.12121212121212122,0.09090909090909091,0.18181818181818182,0.0,0.12121212121212122,7,23,11,0.0,0.27922424242424243,0.7388647820755528,0.1076,0,0,699300,155700,0,0,125800,0,521000,0,0,0,140400,0,741000,198000,0,Gopay,P,43.0,0,Rational Spender,2
BUDU00103,7760000,180465.11627906977,122200.0,697700,43,171663.4579687007,0.32558139534883723,0.18604651162790697,0.16279069767441862,0.20930232558139536,0.0,0.13953488372093023,9,33,12,0.046511627906976744,0.3390348837209302,0.9512279243110993,0.1907,1312600,0,1451400,1299600,0,0,0,351100,1787800,0,254600,0,478400,0,388800,435700,0,Ovo,P,31.0,2,Emotional Spender,0
BUDU00104,1920300,64010.0,51100.0,325000,30,58639.10281808842,0.23333333333333334,0.13333333333333333,0.2,0.23333333333333334,0.0,0.1,7,22,10,0.0,0.27579,0.9160928420260649,0.1367,0,0,187100,0,0,0,81800,0,811500,0,149100,0,265900,0,233500,191400,0,Gopay,L,45.0,0,Rational Spender,2
BUDU00105,1920200,49235.89743589744,38600.0,275000,39,46643.58977326437,0.38461538461538464,0.20512820512820512,0.10256410256410256,0.20512820512820512,0.0,0.07692307692307693,8,25,12,0.02564102564102564,0.20011794871794872,0.9473492350574474,0.2077,0,0,223700,275000,0,0,85000,0,393500,0,86100,0,180400,0,311000,365500,0,Tunai,P,25.0,2,Emotional Spender,0
BUDU00106,45961400,741312.9032258064,505750.0,4050000,62,801451.5805064901,0.4032258064516129,0.1774193548387097,0.1774193548387097,0.16129032258064516,0.2903225806451613,0.0967741935483871,10,42,11,0.03225806451612903,0.23431451612903226,1.081124552154686,0.2669,6344600,2072000,4039600,5622800,0,2436900,0,0,7065200,1643000,0,0,0,15381600,0,673600,682100,Kartu Kredit,P,27.0,2,Emotional Spender,0
BUDU00107,333100,22206.666666666668,20300.0,49700,15,14618.748562165283,0.2,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.0,0.13333333333333333,4,13,8,0.0,0.06467333333333333,0.6583044984463502,0.11,0,0,0,0,0,0,0,0,161000,0,0,0,33700,0,104700,33700,0,Tunai,L,23.0,0,Rational Spender,2
BUDU00108,400600,20030.0,15700.0,108100,20,22171.297234321486,0.15,0.15,0.3,0.1,0.0,0.1,5,15,10,0.0,0.29512499999999997,1.1069045049586363,0.1125,0,0,0,0,0,0,0,0,59600,0,108100,0,3700,0,126200,103000,0,Tunai,L,53.0,0,Rational Spender,2
BUDU00109,6729000,172538.46153846153,113000.0,770000,39,159640.14733041346,0.15384615384615385,0.2564102564102564,0.15384615384615385,0.28205128205128205,0.0,0.10256410256410256,8,27,12,0.0,0.05943589743589744,0.9252438320532211,0.1462,3217300,0,457800,141500,0,0,0,642100,1298200,0,0,0,270800,0,205000,496300,0,Gopay,P,21.0,0,Rational Spender,2
BUDU00110,1241600,65347.36842105263,48600.0,228800,19,56610.14208721352,0.3684210526315789,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.0,0.15789473684210525,6,15,10,0.0,0.35615789473684206,0.8662956666052326,0.2158,0,0,64400,0,0,0,74800,0,706100,0,0,0,43500,0,117700,235100,0,Tunai,P,31.0,0,Rational Spender,2
BUDU00111,38611700,594026.1538461539,482000.0,2233700,65,441750.9282237428,0.3384615384615385,0.16923076923076924,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.1076923076923077,10,37,12,0.03076923076923077,0.11969846153846155,0.7436556881604095,0.2315,5526900,5593800,9052300,2124500,0,4857900,0,0,5416700,343000,0,0,0,2488400,0,459900,2748300,Kartu Debit,L,25.0,2,Emotional Spender,0
BUDU00112,1274100,60671.42857142857,48900.0,237500,21,52327.948009234446,0.38095238095238093,0.2857142857142857,0.19047619047619047,0.19047619047619047,0.0,0.14285714285714285,7,20,10,0.047619047619047616,0.19693333333333335,0.862480894901439,0.2405,0,0,139700,237500,0,0,62900,0,285100,0,0,0,114400,0,276200,158300,0,Tunai,L,20.0,0,Rational Spender,2
BUDU00113,2472500,61812.5,38550.0,213200,40,57593.563509235195,0.4,0.175,0.1,0.15,0.0,0.1,7,28,12,0.0,0.36863999999999997,0.9317462246185674,0.2075,0,0,672400,0,0,0,258600,0,643100,0,215500,0,106100,0,320500,256300,0,Tunai,L,35.0,2,Emotional Spender,0
BUDU00114,434440700,2784876.282051282,2036100.0,17538000,156,2466381.702534123,0.3269230769230769,0.15384615384615385,0.16025641025641027,0.14743589743589744,0.8974358974358975,0.10256410256410256,10,61,12,0.01282051282051282,0.1349846153846154,0.8856342087546659,0.3554,21616300,37997400,35887900,29471000,24088300,16420300,0,0,0,7441200,0,41081900,0,111260500,0,0,109175900,Kartu Kredit,P,57.0,1,Impulsive Spender,1
BUDU00115,305700,16983.333333333332,12850.0,53100,18,14865.485093289877,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,6,15,11,0.0,0.15081666666666668,0.875298435326195,0.1056,0,0,0,0,0,0,29800,0,79400,0,73800,0,13000,0,78600,31100,0,Tunai,P,33.0,0,Rational Spender,2
BUDU00116,12015100,182046.9696969697,137600.0,665000,66,137880.42781806045,0.3333333333333333,0.18181818181818182,0.09090909090909091,0.3181818181818182,0.0,0.06060606060606061,9,43,12,0.015151515151515152,0.28376666666666667,0.757389304790804,0.1803,2824700,0,1162700,1803900,0,0,0,219400,3180900,0,756000,0,197100,0,590800,1279600,0,Ovo,P,34.0,2,Emotional Spender,0
BUDU00117,2326600,62881.08108108108,47100.0,225600,37,55823.08780542448,0.2972972972972973,0.1891891891891892,0.1891891891891892,0.16216216216216217,0.0,0.13513513513513514,7,21,12,0.0,0.21482702702702702,0.8877564896418404,0.1811,0,0,519800,100000,0,0,0,0,272100,0,278700,0,212900,0,742400,200700,0,Tunai,L,26.0,2,Emotional Spender,0
BUDU00118,41537800,704030.5084745763,411500.0,2587900,59,587810.9780786141,0.3898305084745763,0.23728813559322035,0.0847457627118644,0.288135593220339,0.3728813559322034,0.11864406779661017,10,39,12,0.01694915254237288,0.2362,0.8349225935566696,0.3,4111300,5830900,3088700,4786600,0,4105200,0,0,5631100,390800,0,0,0,7587600,0,508000,5497600,Kartu Debit,L,22.0,2,Emotional Spender,0
BUDU00119,12213900,182297.01492537314,132000.0,718600,67,145458.78617602584,0.43283582089552236,0.208955223880597,0.1791044776119403,0.2537313432835821,0.0,0.05970149253731343,9,43,12,0.0,0.24433432835820895,0.7979219310616372,0.2231,2739400,0,1033400,1238000,0,0,0,1155800,4056700,0,515800,0,56600,0,819500,598700,0,Gopay,P,37.0,2,Emotional Spender,0
BUDU00120,10110600,194434.61538461538,140100.0,795200,52,170687.89300209968,0.36538461538461536,0.23076923076923078,0.15384615384615385,0.28846153846153844,0.019230769230769232,0.11538461538461539,8,30,11,0.0,0.10267115384615384,0.8778678254613163,0.2183,2958600,0,1399700,320500,0,0,0,139600,2810000,0,1335600,0,0,0,450100,696500,0,Gopay,P,27.0,2,Emotional Spender,0
BUDU00121,8762600,139088.88888888888,105600.0,569400,63,104517.55078903769,0.2698412698412698,0.19047619047619047,0.15873015873015872,0.14285714285714285,0.0,0.06349206349206349,8,36,12,0.0,0.1885047619047619,0.751444285909362,0.1611,1744600,0,638000,921200,0,0,0,450800,3182500,0,0,0,388800,0,998400,438300,0,Gopay,P,23.0,2,Emotional Spender,0
BUDU00122,2453100,62900.0,46400.0,241200,39,47578.59978913563,0.3076923076923077,0.28205128205128205,0.20512820512820512,0.23076923076923078,0.0,0.05128205128205128,7,27,11,0.0,0.24575384615384616,0.7564165308288654,0.2,0,0,121900,0,0,0,149900,0,921800,0,212500,0,263200,0,426000,357800,0,Gopay,P,32.0,0,Rational Spender,2
BUDU00123,43646100,661304.5454545454,580050.0,2470200,66,530791.3060652044,0.36363636363636365,0.16666666666666666,0.09090909090909091,0.21212121212121213,0.24242424242424243,0.06060606060606061,9,40,12,0.015151515151515152,0.11728181818181818,0.8026427607576277,0.2348,3071000,8928500,3511700,7628500,0,1606200,0,0,11649700,341600,0,0,0,4742000,0,2166900,0,Kartu Debit,L,24.0,2,Emotional Spender,0
BUDU00124,1167100,58355.0,45200.0,144100,20,38879.509892405855,0.15,0.1,0.2,0.35,0.0,0.05,7,16,10,0.0,0.23788499999999999,0.6662584164579874,0.09,0,0,78200,66800,0,0,0,0,306400,0,304600,0,15300,0,322900,72900,0,Gopay,L,29.0,0,Rational Spender,2
BUDU00125,6810000,174615.38461538462,126200.0,945000,39,167300.66621200214,0.38461538461538464,0.1282051282051282,0.2564102564102564,0.1282051282051282,0.02564102564102564,0.10256410256410256,9,29,12,0.0,0.36662564102564105,0.958109542183272,0.1936,1103700,0,752300,463000,0,0,0,583700,2645400,0,100400,0,14800,0,850100,296600,0,Gopay,L,40.0,2,Emotional Spender,0
BUDU00126,1626700,58096.42857142857,54850.0,183200,28,36047.884636584255,0.32142857142857145,0.21428571428571427,0.17857142857142858,0.17857142857142858,0.0,0.03571428571428571,8,20,11,0.0,0.09257499999999999,0.6204836600629244,0.1821,0,0,186700,62200,0,0,62300,0,444400,0,58400,0,75300,0,647100,90300,0,Tunai,L,36.0,0,Rational Spender,2
BUDU00127,496376300,3161632.4840764333,2312000.0,24680000,157,3000316.774092289,0.4394904458598726,0.19745222929936307,0.12738853503184713,0.20382165605095542,0.8789808917197452,0.1337579617834395,10,64,12,0.012738853503184714,0.04648980891719745,0.9489770835805202,0.4089,20485000,86779200,37487100,7942400,64682300,19469800,0,0,0,12825000,0,40771600,0,123705700,0,0,82228200,Kartu Kredit,P,27.0,1,Impulsive Spender,1
BUDU00128,9930000,150454.54545454544,118700.0,700000,66,123160.02870789156,0.4393939393939394,0.22727272727272727,0.13636363636363635,0.19696969696969696,0.0,0.06060606060606061,9,38,12,0.030303030303030304,0.3341348484848485,0.8185862935267717,0.2311,1454900,0,1185000,559300,0,0,0,500000,3477000,0,808600,0,401100,0,1216200,327900,0,Kartu Debit,L,23.0,2,Emotional Spender,0
BUDU00129,5401800,180060.0,134250.0,620100,30,127415.0226621649,0.1,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.06666666666666667,8,23,11,0.03333333333333333,0.3135733333333333,0.7076253618913968,0.085,1033200,0,1349300,355100,0,0,0,124600,1598600,0,0,0,101000,0,504700,335300,0,Ovo,L,22.0,0,Rational Spender,2
BUDU00130,2110800,70360.0,62100.0,264300,30,55690.719836091805,0.1,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.06666666666666667,8,24,12,0.0,0.26154,0.7915110835146646,0.085,0,0,131200,154900,0,0,753700,0,315200,0,154400,0,98600,0,322900,179900,0,Gopay,L,34.0,0,Rational Spender,2
BUDU00131,54663000,759208.3333333334,479850.0,3603900,72,738266.3330540862,0.3472222222222222,0.18055555555555555,0.09722222222222222,0.19444444444444445,0.2777777777777778,0.125,10,47,12,0.0,0.3003972222222222,0.9724160031446171,0.25,5144500,8597300,7741900,8177400,0,2947800,0,0,8816400,2557100,0,0,0,5330200,0,766100,4584300,Gopay,L,33.0,2,Emotional Spender,0
